GP_ID,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category
19235,Fatehpur Rajputan,Sanour [331],Patiala,Punjab,59.75,C,Aspirant,75.52,A,Front Runner,77.63,A,Front Runner,75.8,A,Front Runner,52.36,C,Aspirant,36.18,D,Beginner,50.0,C,Aspirant,78.81,A,Front Runner,47.69,C,Aspirant,61.37,B,Performer
244263,Farm Bahadurgarh,Sanour [331],Patiala,Punjab,59.59,C,Aspirant,61.65,B,Performer,76.94,A,Front Runner,74.0,B,Performer,49.68,C,Aspirant,60.82,B,Performer,33.75,D,Beginner,78.41,A,Front Runner,55.82,C,Aspirant,60.46,B,Performer
18882,Reethkheri,Sanour [331],Patiala,Punjab,59.58,C,Aspirant,60.0,B,Performer,85.08,A,Front Runner,63.67,B,Performer,56.38,C,Aspirant,62.17,B,Performer,37.25,D,Beginner,73.93,B,Performer,58.59,C,Aspirant,51.5,C,Aspirant
18808,Bhatheri,Sanour [331],Patiala,Punjab,59.53,C,Aspirant,75.08,A,Front Runner,49.17,C,Aspirant,52.22,C,Aspirant,65.09,B,Performer,60.67,B,Performer,63.53,B,Performer,78.89,A,Front Runner,58.56,C,Aspirant,41.99,C,Aspirant
19247,Kakepur,Sanour [331],Patiala,Punjab,59.52,C,Aspirant,70.84,B,Performer,83.63,A,Front Runner,62.82,B,Performer,54.01,C,Aspirant,38.58,D,Beginner,46.67,C,Aspirant,75.63,A,Front Runner,62.17,B,Performer,55.09,C,Aspirant
18841,Janherian,Sanour [331],Patiala,Punjab,59.42,C,Aspirant,69.89,B,Performer,68.43,B,Performer,60.1,B,Performer,56.75,C,Aspirant,41.9,C,Aspirant,65.56,B,Performer,74.28,B,Performer,58.39,C,Aspirant,47.54,C,Aspirant
19205,Ballan,Sanour [331],Patiala,Punjab,59.4,C,Aspirant,69.32,B,Performer,85.83,A,Front Runner,70.8,B,Performer,59.05,C,Aspirant,41.9,C,Aspirant,33.33,D,Beginner,75.82,A,Front Runner,55.56,C,Aspirant,62.87,B,Performer
18888,Suniar Heri / Gobindpur,Sanour [331],Patiala,Punjab,59.22,C,Aspirant,74.07,B,Performer,88.13,A,Front Runner,67.0,B,Performer,44.89,C,Aspirant,47.64,C,Aspirant,41.18,C,Aspirant,73.34,B,Performer,59.58,C,Aspirant,53.23,C,Aspirant
18879,Rasulpur Jaura,Sanour [331],Patiala,Punjab,59.2,C,Aspirant,74.97,B,Performer,88.41,A,Front Runner,63.33,B,Performer,62.45,B,Performer,43.19,C,Aspirant,49.41,C,Aspirant,78.63,A,Front Runner,59.47,C,Aspirant,34.12,D,Beginner
19293,Suniar Heri,Sanour [331],Patiala,Punjab,59.06,C,Aspirant,72.57,B,Performer,79.18,A,Front Runner,67.38,B,Performer,54.34,C,Aspirant,39.34,D,Beginner,47.22,C,Aspirant,79.75,A,Front Runner,57.75,C,Aspirant,48.58,C,Aspirant
19267,Mardanheri,Sanour [331],Patiala,Punjab,58.93,C,Aspirant,74.25,B,Performer,80.71,A,Front Runner,56.5,C,Aspirant,60.88,B,Performer,60.69,B,Performer,36.67,D,Beginner,66.39,B,Performer,52.33,C,Aspirant,53.75,C,Aspirant
19208,Batta,Sanour [331],Patiala,Punjab,58.81,C,Aspirant,79.04,A,Front Runner,88.52,A,Front Runner,51.45,C,Aspirant,48.46,C,Aspirant,42.5,C,Aspirant,38.33,D,Beginner,81.51,A,Front Runner,64.05,B,Performer,56.75,C,Aspirant
19277,Poonian Jattan,Sanour [331],Patiala,Punjab,58.59,C,Aspirant,76.68,A,Front Runner,82.0,A,Front Runner,66.92,B,Performer,58.04,C,Aspirant,43.62,C,Aspirant,38.89,D,Beginner,71.73,B,Performer,52.44,C,Aspirant,52.19,C,Aspirant
18851,Kauli,Sanour [331],Patiala,Punjab,58.54,C,Aspirant,75.38,A,Front Runner,76.82,A,Front Runner,57.0,C,Aspirant,59.03,C,Aspirant,50.85,C,Aspirant,37.25,D,Beginner,76.3,A,Front Runner,55.86,C,Aspirant,51.35,C,Aspirant
19224,Dandoa,Sanour [331],Patiala,Punjab,58.52,C,Aspirant,72.99,B,Performer,83.42,A,Front Runner,65.36,B,Performer,57.17,C,Aspirant,42.83,C,Aspirant,41.11,C,Aspirant,75.43,A,Front Runner,55.9,C,Aspirant,47.63,C,Aspirant
19242,Jafarpur,Sanour [331],Patiala,Punjab,58.21,C,Aspirant,68.35,B,Performer,74.17,B,Performer,51.53,C,Aspirant,60.38,B,Performer,68.15,B,Performer,43.53,C,Aspirant,59.48,C,Aspirant,60.67,B,Performer,45.41,C,Aspirant
18812,Bir Kauli,Sanour [331],Patiala,Punjab,58.18,C,Aspirant,73.95,B,Performer,77.5,A,Front Runner,52.22,C,Aspirant,51.98,C,Aspirant,49.71,C,Aspirant,45.88,C,Aspirant,79.7,A,Front Runner,55.66,C,Aspirant,48.55,C,Aspirant
19285,Salaimpur Jattan,Sanour [331],Patiala,Punjab,58.16,C,Aspirant,61.36,B,Performer,84.24,A,Front Runner,58.49,C,Aspirant,55.32,C,Aspirant,55.79,C,Aspirant,41.11,C,Aspirant,75.63,A,Front Runner,51.41,C,Aspirant,51.03,C,Aspirant
19236,Ganour,Sanour [331],Patiala,Punjab,58.06,C,Aspirant,69.97,B,Performer,85.5,A,Front Runner,64.67,B,Performer,57.62,C,Aspirant,56.44,C,Aspirant,33.33,D,Beginner,78.43,A,Front Runner,51.55,C,Aspirant,44.19,C,Aspirant
19270,Nanansu,Sanour [331],Patiala,Punjab,58.05,C,Aspirant,70.36,B,Performer,75.03,A,Front Runner,60.07,B,Performer,60.99,B,Performer,50.39,C,Aspirant,43.89,C,Aspirant,61.03,B,Performer,63.75,B,Performer,44.95,C,Aspirant
19264,Mahadipur,Sanour [331],Patiala,Punjab,57.83,C,Aspirant,67.52,B,Performer,80.11,A,Front Runner,65.12,B,Performer,57.6,C,Aspirant,42.51,C,Aspirant,44.44,C,Aspirant,79.23,A,Front Runner,44.78,C,Aspirant,53.16,C,Aspirant
18891,Sekhupur Kamboan,Sanour [331],Patiala,Punjab,57.68,C,Aspirant,72.03,B,Performer,83.42,A,Front Runner,68.1,B,Performer,46.5,C,Aspirant,41.49,C,Aspirant,40.28,C,Aspirant,73.76,B,Performer,64.23,B,Performer,46.92,C,Aspirant
19241,Hussainpur Jolla,Sanour [331],Patiala,Punjab,57.63,C,Aspirant,75.77,A,Front Runner,83.07,A,Front Runner,64.82,B,Performer,60.87,B,Performer,60.5,B,Performer,38.89,D,Beginner,79.77,A,Front Runner,27.39,D,Beginner,54.93,C,Aspirant
19250,Karanpur,Sanour [331],Patiala,Punjab,57.42,C,Aspirant,77.9,A,Front Runner,89.75,A,Front Runner,66.46,B,Performer,68.27,B,Performer,35.28,D,Beginner,38.89,D,Beginner,79.32,A,Front Runner,43.05,C,Aspirant,45.67,C,Aspirant
19198,Abadi Kartarpur,Sanour [331],Patiala,Punjab,57.34,C,Aspirant,58.77,C,Aspirant,79.17,A,Front Runner,74.0,B,Performer,46.51,C,Aspirant,54.51,C,Aspirant,35.0,D,Beginner,61.99,B,Performer,56.52,C,Aspirant,62.62,B,Performer
18837,Hasanpur Prohtan,Sanour [331],Patiala,Punjab,56.8,C,Aspirant,75.71,A,Front Runner,77.27,A,Front Runner,50.48,C,Aspirant,54.48,C,Aspirant,41.89,C,Aspirant,47.35,C,Aspirant,77.48,A,Front Runner,55.66,C,Aspirant,44.74,C,Aspirant
277549,Model Town Raipur,Sanour [331],Patiala,Punjab,56.74,C,Aspirant,52.25,C,Aspirant,85.83,A,Front Runner,67.0,B,Performer,58.71,C,Aspirant,62.86,B,Performer,27.65,D,Beginner,65.34,B,Performer,52.52,C,Aspirant,57.93,C,Aspirant
244254,Guru Nanak Nagar,Sanour [331],Patiala,Punjab,56.7,C,Aspirant,69.25,B,Performer,84.62,A,Front Runner,74.0,B,Performer,46.67,C,Aspirant,37.44,D,Beginner,30.0,D,Beginner,80.28,A,Front Runner,51.68,C,Aspirant,64.23,B,Performer
18871,Panaudian,Sanour [331],Patiala,Punjab,56.19,C,Aspirant,68.63,B,Performer,80.14,A,Front Runner,61.11,B,Performer,46.0,C,Aspirant,37.8,D,Beginner,49.41,C,Aspirant,75.94,A,Front Runner,49.75,C,Aspirant,51.19,C,Aspirant
277558,Dera Bazzigar,Sanour [331],Patiala,Punjab,56.11,C,Aspirant,53.75,C,Aspirant,84.55,A,Front Runner,63.33,B,Performer,76.0,A,Front Runner,44.24,C,Aspirant,40.63,C,Aspirant,71.0,B,Performer,53.48,C,Aspirant,36.95,D,Beginner
18893,Shamspur,Sanour [331],Patiala,Punjab,56.01,C,Aspirant,74.82,B,Performer,57.5,C,Aspirant,54.0,C,Aspirant,41.0,C,Aspirant,57.26,C,Aspirant,36.25,D,Beginner,73.61,B,Performer,51.55,C,Aspirant,72.26,B,Performer
19253,Khansian,Sanour [331],Patiala,Punjab,55.71,C,Aspirant,58.07,C,Aspirant,77.5,A,Front Runner,54.0,C,Aspirant,42.65,C,Aspirant,57.3,C,Aspirant,37.5,D,Beginner,78.57,A,Front Runner,44.0,C,Aspirant,67.18,B,Performer
19233,Deelwal,Sanour [331],Patiala,Punjab,55.49,C,Aspirant,67.17,B,Performer,85.59,A,Front Runner,72.15,B,Performer,52.82,C,Aspirant,34.92,D,Beginner,28.33,D,Beginner,84.0,A,Front Runner,55.67,C,Aspirant,49.21,C,Aspirant
19222,Dalanpur,Sanour [331],Patiala,Punjab,55.32,C,Aspirant,58.46,C,Aspirant,82.5,A,Front Runner,74.44,B,Performer,44.88,C,Aspirant,35.11,D,Beginner,43.53,C,Aspirant,72.78,B,Performer,55.58,C,Aspirant,48.74,C,Aspirant
18874,Phalauli,Sanour [331],Patiala,Punjab,55.23,C,Aspirant,69.53,B,Performer,84.55,A,Front Runner,54.07,C,Aspirant,64.44,B,Performer,48.78,C,Aspirant,25.88,D,Beginner,76.31,A,Front Runner,57.83,C,Aspirant,41.87,C,Aspirant
19212,Bilaspur,Sanour [331],Patiala,Punjab,54.48,C,Aspirant,65.67,B,Performer,85.83,A,Front Runner,74.0,B,Performer,61.43,B,Performer,49.78,C,Aspirant,40.0,C,Aspirant,77.83,A,Front Runner,18.08,D,Beginner,58.9,C,Aspirant
18828,Daulatpur,Sanour [331],Patiala,Punjab,54.46,C,Aspirant,73.34,B,Performer,77.13,A,Front Runner,48.89,C,Aspirant,66.49,B,Performer,53.15,C,Aspirant,41.18,C,Aspirant,82.87,A,Front Runner,27.37,D,Beginner,46.2,C,Aspirant
19203,Balamgarh,Sanour [331],Patiala,Punjab,54.43,C,Aspirant,61.41,B,Performer,83.11,A,Front Runner,57.08,C,Aspirant,57.37,C,Aspirant,39.67,D,Beginner,38.89,D,Beginner,63.38,B,Performer,51.34,C,Aspirant,49.94,C,Aspirant
244255,Nawan Mehmadpur Jattan,Sanour [331],Patiala,Punjab,53.84,C,Aspirant,65.06,B,Performer,72.89,B,Performer,46.67,C,Aspirant,45.96,C,Aspirant,45.1,C,Aspirant,38.82,D,Beginner,78.42,A,Front Runner,53.48,C,Aspirant,50.91,C,Aspirant
244240,Dera Jagat Pur,Sanour [331],Patiala,Punjab,53.74,C,Aspirant,78.65,A,Front Runner,85.4,A,Front Runner,69.41,B,Performer,33.28,D,Beginner,46.71,C,Aspirant,28.24,D,Beginner,77.83,A,Front Runner,42.92,C,Aspirant,54.72,C,Aspirant
277559,Rishi Colony,Sanour [331],Patiala,Punjab,52.79,C,Aspirant,62.29,B,Performer,83.0,A,Front Runner,64.07,B,Performer,40.0,C,Aspirant,48.57,C,Aspirant,27.19,D,Beginner,76.04,A,Front Runner,51.71,C,Aspirant,46.29,C,Aspirant
19257,Khudda,Sanour [331],Patiala,Punjab,52.22,C,Aspirant,66.18,B,Performer,80.48,A,Front Runner,65.42,B,Performer,43.46,C,Aspirant,39.3,D,Beginner,26.67,D,Beginner,62.15,B,Performer,56.1,C,Aspirant,52.14,C,Aspirant
260801,Vidya Nagar,Sanour [331],Patiala,Punjab,52.07,C,Aspirant,60.09,B,Performer,74.72,B,Performer,71.78,B,Performer,40.79,C,Aspirant,41.44,C,Aspirant,26.25,D,Beginner,76.92,A,Front Runner,55.9,C,Aspirant,45.73,C,Aspirant
244245,Urban Nagar,Sanour [331],Patiala,Punjab,49.07,C,Aspirant,56.16,C,Aspirant,74.55,B,Performer,67.0,B,Performer,36.16,D,Beginner,32.01,D,Beginner,30.59,D,Beginner,75.38,A,Front Runner,47.21,C,Aspirant,46.64,C,Aspirant
18606,Noshehra,Shambu Kalan [7337],Patiala,Punjab,67.78,B,Performer,70.37,B,Performer,83.14,A,Front Runner,73.08,B,Performer,56.75,C,Aspirant,75.19,A,Front Runner,55.0,C,Aspirant,74.69,B,Performer,62.17,B,Performer,64.76,B,Performer
19100,Sehra,Shambu Kalan [7337],Patiala,Punjab,66.67,B,Performer,81.03,A,Front Runner,81.92,A,Front Runner,80.63,A,Front Runner,63.0,B,Performer,47.8,C,Aspirant,53.33,C,Aspirant,78.68,A,Front Runner,62.17,B,Performer,61.91,B,Performer
19097,Said Kheri,Shambu Kalan [7337],Patiala,Punjab,66.67,B,Performer,76.31,A,Front Runner,82.76,A,Front Runner,73.06,B,Performer,70.1,B,Performer,51.83,C,Aspirant,47.06,C,Aspirant,79.45,A,Front Runner,58.45,C,Aspirant,71.08,B,Performer
19101,Sehri,Shambu Kalan [7337],Patiala,Punjab,66.31,B,Performer,77.55,A,Front Runner,78.06,A,Front Runner,74.0,B,Performer,67.75,B,Performer,44.61,C,Aspirant,53.75,C,Aspirant,75.7,A,Front Runner,66.52,B,Performer,67.6,B,Performer
19016,Dhindsan,Shambu Kalan [7337],Patiala,Punjab,66.31,B,Performer,86.59,A,Front Runner,79.85,A,Front Runner,65.56,B,Performer,74.65,B,Performer,46.45,C,Aspirant,55.56,C,Aspirant,79.83,A,Front Runner,62.17,B,Performer,57.17,C,Aspirant
18528,Alawal Majra,Shambu Kalan [7337],Patiala,Punjab,65.89,B,Performer,66.35,B,Performer,82.87,A,Front Runner,84.27,A,Front Runner,68.0,B,Performer,50.44,C,Aspirant,49.41,C,Aspirant,76.73,A,Front Runner,56.44,C,Aspirant,68.87,B,Performer
18978,Akar,Shambu Kalan [7337],Patiala,Punjab,65.13,B,Performer,77.9,A,Front Runner,84.67,A,Front Runner,69.29,B,Performer,76.0,A,Front Runner,46.39,C,Aspirant,53.33,C,Aspirant,79.55,A,Front Runner,58.72,C,Aspirant,52.53,C,Aspirant
19068,Mehma,Shambu Kalan [7337],Patiala,Punjab,65.06,B,Performer,76.59,A,Front Runner,82.31,A,Front Runner,72.33,B,Performer,68.0,B,Performer,57.88,C,Aspirant,43.53,C,Aspirant,81.01,A,Front Runner,53.48,C,Aspirant,61.71,B,Performer
18979,Akari,Shambu Kalan [7337],Patiala,Punjab,64.97,B,Performer,80.54,A,Front Runner,88.71,A,Front Runner,63.9,B,Performer,72.76,B,Performer,45.25,C,Aspirant,53.33,C,Aspirant,77.77,A,Front Runner,60.61,B,Performer,54.55,C,Aspirant
19014,Dhakansu Majra,Shambu Kalan [7337],Patiala,Punjab,64.91,B,Performer,82.23,A,Front Runner,82.5,A,Front Runner,66.67,B,Performer,66.07,B,Performer,47.49,C,Aspirant,45.0,C,Aspirant,79.09,A,Front Runner,54.8,C,Aspirant,73.91,B,Performer
19024,Gharaman Kalan,Shambu Kalan [7337],Patiala,Punjab,64.77,B,Performer,77.9,A,Front Runner,84.52,A,Front Runner,71.75,B,Performer,73.64,B,Performer,46.56,C,Aspirant,47.78,C,Aspirant,81.48,A,Front Runner,56.66,C,Aspirant,56.17,C,Aspirant
18586,Madanpur,Shambu Kalan [7337],Patiala,Punjab,64.71,B,Performer,80.38,A,Front Runner,86.62,A,Front Runner,65.69,B,Performer,63.29,B,Performer,47.69,C,Aspirant,52.94,C,Aspirant,78.77,A,Front Runner,62.69,B,Performer,55.11,C,Aspirant
18993,Bathli,Shambu Kalan [7337],Patiala,Punjab,64.67,B,Performer,77.86,A,Front Runner,90.78,A+,Achiever,66.28,B,Performer,62.09,B,Performer,74.86,B,Performer,44.44,C,Aspirant,76.34,A,Front Runner,56.44,C,Aspirant,47.47,C,Aspirant
19083,Pabri,Shambu Kalan [7337],Patiala,Punjab,64.66,B,Performer,78.1,A,Front Runner,85.14,A,Front Runner,74.08,B,Performer,67.3,B,Performer,45.85,C,Aspirant,50.0,C,Aspirant,81.88,A,Front Runner,53.67,C,Aspirant,59.16,C,Aspirant
19047,Khairpur Jattan,Shambu Kalan [7337],Patiala,Punjab,64.61,B,Performer,75.92,A,Front Runner,81.66,A,Front Runner,67.36,B,Performer,63.45,B,Performer,53.31,C,Aspirant,51.67,C,Aspirant,79.92,A,Front Runner,52.33,C,Aspirant,64.32,B,Performer
18549,Ghaggar Sarai,Shambu Kalan [7337],Patiala,Punjab,64.46,B,Performer,72.24,B,Performer,89.07,A,Front Runner,74.71,B,Performer,63.0,B,Performer,46.57,C,Aspirant,50.0,C,Aspirant,76.52,A,Front Runner,56.62,C,Aspirant,62.87,B,Performer
19028,Gopalpur,Shambu Kalan [7337],Patiala,Punjab,64.16,B,Performer,67.66,B,Performer,85.31,A,Front Runner,66.81,B,Performer,77.9,A,Front Runner,60.07,B,Performer,46.67,C,Aspirant,78.56,A,Front Runner,50.74,C,Aspirant,54.86,C,Aspirant
18999,Bhedwal,Shambu Kalan [7337],Patiala,Punjab,63.76,B,Performer,83.47,A,Front Runner,65.42,B,Performer,59.0,C,Aspirant,61.24,B,Performer,52.46,C,Aspirant,58.75,C,Aspirant,78.06,A,Front Runner,54.65,C,Aspirant,67.15,B,Performer
19025,Gharaman Khurd,Shambu Kalan [7337],Patiala,Punjab,63.72,B,Performer,64.51,B,Performer,80.71,A,Front Runner,58.75,C,Aspirant,77.8,A,Front Runner,71.43,B,Performer,41.18,C,Aspirant,70.95,B,Performer,46.58,C,Aspirant,74.83,B,Performer
19036,Jansua,Shambu Kalan [7337],Patiala,Punjab,63.69,B,Performer,80.72,A,Front Runner,69.94,B,Performer,53.69,C,Aspirant,76.21,A,Front Runner,60.48,B,Performer,55.56,C,Aspirant,74.68,B,Performer,52.15,C,Aspirant,57.08,C,Aspirant
19055,Kheri Gandian,Shambu Kalan [7337],Patiala,Punjab,63.67,B,Performer,72.97,B,Performer,70.3,B,Performer,62.47,B,Performer,77.49,A,Front Runner,58.93,C,Aspirant,46.67,C,Aspirant,75.22,A,Front Runner,51.73,C,Aspirant,64.69,B,Performer
18636,Tepla,Shambu Kalan [7337],Patiala,Punjab,63.52,B,Performer,70.22,B,Performer,81.19,A,Front Runner,68.15,B,Performer,73.77,B,Performer,45.45,C,Aspirant,52.22,C,Aspirant,76.08,A,Front Runner,54.56,C,Aspirant,59.65,C,Aspirant
19033,Jainagar,Shambu Kalan [7337],Patiala,Punjab,63.5,B,Performer,79.69,A,Front Runner,72.04,B,Performer,60.04,B,Performer,76.9,A,Front Runner,58.3,C,Aspirant,55.56,C,Aspirant,76.68,A,Front Runner,50.58,C,Aspirant,50.44,C,Aspirant
19071,Mohi Khurd,Shambu Kalan [7337],Patiala,Punjab,63.46,B,Performer,73.55,B,Performer,83.97,A,Front Runner,61.94,B,Performer,74.55,B,Performer,44.9,C,Aspirant,45.0,C,Aspirant,86.93,A,Front Runner,56.19,C,Aspirant,59.32,C,Aspirant
19023,Gardinagar,Shambu Kalan [7337],Patiala,Punjab,63.45,B,Performer,70.15,B,Performer,78.75,A,Front Runner,62.76,B,Performer,77.6,A,Front Runner,60.6,B,Performer,46.67,C,Aspirant,81.39,A,Front Runner,50.65,C,Aspirant,53.15,C,Aspirant
18628,Shambu Kalan,Shambu Kalan [7337],Patiala,Punjab,63.36,B,Performer,68.94,B,Performer,73.5,B,Performer,74.0,B,Performer,55.59,C,Aspirant,70.35,B,Performer,43.75,C,Aspirant,80.99,A,Front Runner,43.99,C,Aspirant,72.01,B,Performer
19012,Dhakansu Kalan,Shambu Kalan [7337],Patiala,Punjab,63.32,B,Performer,86.94,A,Front Runner,79.56,A,Front Runner,74.0,B,Performer,71.97,B,Performer,30.68,D,Beginner,43.75,C,Aspirant,81.84,A,Front Runner,54.23,C,Aspirant,74.56,B,Performer
19060,Luhand,Shambu Kalan [7337],Patiala,Punjab,63.26,B,Performer,69.58,B,Performer,75.04,A,Front Runner,68.65,B,Performer,66.33,B,Performer,62.12,B,Performer,52.22,C,Aspirant,83.14,A,Front Runner,43.81,C,Aspirant,57.78,C,Aspirant
19064,Mandwal,Shambu Kalan [7337],Patiala,Punjab,63.15,B,Performer,79.66,A,Front Runner,73.06,B,Performer,57.94,C,Aspirant,77.43,A,Front Runner,58.94,C,Aspirant,55.56,C,Aspirant,77.72,A,Front Runner,50.66,C,Aspirant,47.46,C,Aspirant
19022,Gajipur,Shambu Kalan [7337],Patiala,Punjab,63.09,B,Performer,76.97,A,Front Runner,67.27,B,Performer,56.08,C,Aspirant,78.0,A,Front Runner,77.14,A,Front Runner,52.22,C,Aspirant,73.79,B,Performer,50.7,C,Aspirant,46.38,C,Aspirant
19041,Jakhran,Shambu Kalan [7337],Patiala,Punjab,63.07,B,Performer,72.47,B,Performer,71.19,B,Performer,62.14,B,Performer,76.86,A,Front Runner,58.02,C,Aspirant,52.22,C,Aspirant,74.88,B,Performer,54.8,C,Aspirant,51.55,C,Aspirant
18534,Bathonia Kalan,Shambu Kalan [7337],Patiala,Punjab,62.87,B,Performer,75.08,A,Front Runner,78.05,A,Front Runner,61.19,B,Performer,77.41,A,Front Runner,59.28,C,Aspirant,46.67,C,Aspirant,73.64,B,Performer,46.66,C,Aspirant,58.19,C,Aspirant
19096,Safdalpur,Shambu Kalan [7337],Patiala,Punjab,62.75,B,Performer,79.03,A,Front Runner,77.36,A,Front Runner,61.15,B,Performer,75.64,A,Front Runner,56.11,C,Aspirant,44.44,C,Aspirant,79.24,A,Front Runner,51.56,C,Aspirant,52.33,C,Aspirant
18595,Mehmoodpur,Shambu Kalan [7337],Patiala,Punjab,62.66,B,Performer,78.21,A,Front Runner,88.22,A,Front Runner,58.46,C,Aspirant,64.56,B,Performer,51.03,C,Aspirant,44.44,C,Aspirant,83.61,A,Front Runner,52.28,C,Aspirant,57.65,C,Aspirant
19046,Khadoli,Shambu Kalan [7337],Patiala,Punjab,62.65,B,Performer,74.99,B,Performer,84.18,A,Front Runner,64.07,B,Performer,67.42,B,Performer,69.17,B,Performer,32.78,D,Beginner,81.6,A,Front Runner,51.57,C,Aspirant,57.18,C,Aspirant
19072,Mohi Kalan,Shambu Kalan [7337],Patiala,Punjab,62.47,B,Performer,72.08,B,Performer,83.33,A,Front Runner,61.8,B,Performer,74.13,B,Performer,43.72,C,Aspirant,50.0,C,Aspirant,82.65,A,Front Runner,59.84,C,Aspirant,48.72,C,Aspirant
18980,Alampur,Shambu Kalan [7337],Patiala,Punjab,62.35,B,Performer,77.39,A,Front Runner,78.8,A,Front Runner,55.85,C,Aspirant,74.54,B,Performer,43.94,C,Aspirant,50.0,C,Aspirant,79.03,A,Front Runner,58.6,C,Aspirant,55.15,C,Aspirant
18539,Chalheri,Shambu Kalan [7337],Patiala,Punjab,62.31,B,Performer,75.07,A,Front Runner,87.38,A,Front Runner,49.56,C,Aspirant,70.91,B,Performer,42.5,C,Aspirant,51.85,C,Aspirant,76.12,A,Front Runner,62.7,B,Performer,58.37,C,Aspirant
244400,Tehalpura,Shambu Kalan [7337],Patiala,Punjab,62.31,B,Performer,81.61,A,Front Runner,89.8,A,Front Runner,64.53,B,Performer,68.73,B,Performer,34.89,D,Beginner,50.56,C,Aspirant,76.27,A,Front Runner,60.64,B,Performer,53.39,C,Aspirant
18538,Bibi Pur (86),Shambu Kalan [7337],Patiala,Punjab,62.28,B,Performer,62.43,B,Performer,78.64,A,Front Runner,54.0,C,Aspirant,75.23,A,Front Runner,56.58,C,Aspirant,43.75,C,Aspirant,64.57,B,Performer,68.4,B,Performer,64.67,B,Performer
19001,Bhoglan,Shambu Kalan [7337],Patiala,Punjab,62.2,B,Performer,76.47,A,Front Runner,71.43,B,Performer,66.55,B,Performer,62.64,B,Performer,53.8,C,Aspirant,49.44,C,Aspirant,80.48,A,Front Runner,56.45,C,Aspirant,50.64,C,Aspirant
19080,Niamatpur,Shambu Kalan [7337],Patiala,Punjab,62.0,B,Performer,75.06,A,Front Runner,64.45,B,Performer,59.72,C,Aspirant,73.02,B,Performer,54.49,C,Aspirant,52.22,C,Aspirant,82.68,A,Front Runner,46.3,C,Aspirant,58.88,C,Aspirant
18540,Chamaru (79),Shambu Kalan [7337],Patiala,Punjab,61.94,B,Performer,85.42,A,Front Runner,85.46,A,Front Runner,54.77,C,Aspirant,67.4,B,Performer,34.89,D,Beginner,58.82,C,Aspirant,77.63,A,Front Runner,58.53,C,Aspirant,53.41,C,Aspirant
18982,Amirpur,Shambu Kalan [7337],Patiala,Punjab,61.91,B,Performer,64.99,B,Performer,71.82,B,Performer,74.0,B,Performer,69.36,B,Performer,57.16,C,Aspirant,45.0,C,Aspirant,72.41,B,Performer,53.48,C,Aspirant,56.03,C,Aspirant
18611,Ramnagar,Shambu Kalan [7337],Patiala,Punjab,61.82,B,Performer,61.39,B,Performer,83.06,A,Front Runner,74.0,B,Performer,74.54,B,Performer,71.0,B,Performer,31.25,D,Beginner,64.82,B,Performer,50.68,C,Aspirant,64.34,B,Performer
19109,Thuha,Shambu Kalan [7337],Patiala,Punjab,61.76,B,Performer,72.21,B,Performer,75.03,A,Front Runner,60.65,B,Performer,73.34,B,Performer,56.88,C,Aspirant,51.85,C,Aspirant,67.28,B,Performer,58.6,C,Aspirant,46.67,C,Aspirant
18599,Nanhera,Shambu Kalan [7337],Patiala,Punjab,61.75,B,Performer,64.9,B,Performer,70.93,B,Performer,64.28,B,Performer,75.5,A,Front Runner,56.65,C,Aspirant,47.5,C,Aspirant,69.56,B,Performer,54.59,C,Aspirant,57.2,C,Aspirant
19050,Khanpur Baring,Shambu Kalan [7337],Patiala,Punjab,61.7,B,Performer,81.47,A,Front Runner,77.94,A,Front Runner,51.92,C,Aspirant,65.39,B,Performer,55.28,C,Aspirant,44.44,C,Aspirant,80.68,A,Front Runner,55.07,C,Aspirant,55.1,C,Aspirant
19077,Nandgarh,Shambu Kalan [7337],Patiala,Punjab,61.53,B,Performer,73.6,B,Performer,74.17,B,Performer,58.99,C,Aspirant,67.88,B,Performer,74.91,B,Performer,46.67,C,Aspirant,77.92,A,Front Runner,38.47,D,Beginner,55.18,C,Aspirant
18994,Bhadak,Shambu Kalan [7337],Patiala,Punjab,61.52,B,Performer,68.2,B,Performer,80.64,A,Front Runner,65.28,B,Performer,75.42,A,Front Runner,56.84,C,Aspirant,38.33,D,Beginner,81.78,A,Front Runner,46.68,C,Aspirant,56.09,C,Aspirant
