VILLAGE_ID,VILLAGE_NAME_x,GP_ID,GP_NAME,BLOCK NAME,DISTRICT NAME,STATE NAME,TOTAL - COMMUNITY COMPOST PITS,TOTAL - VEHICLES FOR COLLECTION & TRANSPORTATION OF WASTE,TOTAL - WASTE COLLECTION AND SEGREGATION SHEDS IN THE VILLAGE,TOTAL - SEGREGATION BINS AT COMMUNITY PLACES IN THE VILLAGE,TOTAL - COMMUNITY BIO-GAS PLANTS - UNDER OTHER SCHEMES,TOTAL - COMPOST PITS,TOTAL - BIOGAS PLANTS,TOTAL - FEEDING TO CATTLE,TOTAL - HOUSEHOLD BINS,TOTAL - COMMUNITY SOAK/LEACH/MAGIC PITS,TOTAL - DRAINAGE FACILITY AVAILABLE IN VILLAGE,TOTAL - COMMUNITY GREY WATER MANAGEMENT SYSTEMS,TOTAL - LEACH PITS,TOTAL - MAGIC PITS,TOTAL - SOAK PITS,TOTAL - KITCHEN GARDEN,TOTAL - DUCKWEED POND,ODF DECLARATION STATUS,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category,VILLAGE_NAME_y,PANCHAYAT_NAME,BLOCK_NAME,DISTRICT_NAME,STATE_NAME,TOTAL_POPULATION,SC_POPULATION,ST_POPULATION,GEN_POPULATION,NO._OF_HABITATIONS,IS_PWS_AVAILABLE,JJM_STATUS,HAR_GHAR_JAL_CERTIFICATE,TOTAL_HOUSEHOLDS,TOTAL_TAP_CONNECTIONS,State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
36475,CHALELA,18815,CHALLELA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Challela,Patiala Rural [7479],Patiala,Punjab,65.96,B,Performer,75.04,A,Front Runner,87.9,A,Front Runner,68.76,B,Performer,51.06,C,Aspirant,58.4,C,Aspirant,58.33,C,Aspirant,78.47,A,Front Runner,62.37,B,Performer,61.23,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
36341,DANDRALA KHARAUR,18680,DHADRALA KHAROR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Dhandrala Kharor,Patiala Rural [7479],Patiala,Punjab,60.05,B,Performer,77.9,A,Front Runner,63.98,B,Performer,57.66,C,Aspirant,61.1,B,Performer,47.77,C,Aspirant,61.11,B,Performer,74.16,B,Performer,46.33,C,Aspirant,57.69,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36766,Faridpur,18830,FARIDPUR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Faridpur (198),Patiala Rural [7479],Patiala,Punjab,57.81,C,Aspirant,72.46,B,Performer,51.67,C,Aspirant,61.67,B,Performer,77.81,A,Front Runner,49.92,C,Aspirant,41.18,C,Aspirant,79.02,A,Front Runner,49.13,C,Aspirant,50.32,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36513,KISHANPUR URF BAKHSHIWALA,244256,FATEHPUR NAWAN,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Fatehpur Nawan,Patiala Rural [7479],Patiala,Punjab,52.19,C,Aspirant,69.69,B,Performer,68.18,B,Performer,74.0,B,Performer,41.1,C,Aspirant,27.05,D,Beginner,36.25,D,Beginner,84.48,A,Front Runner,31.74,D,Beginner,75.63,A,Front Runner,Bakshiwala Urf Kishangarh,Fatehpur Nawan,PATIALA RURAL,Patiala,Punjab,1561.0,657.0,0.0,904.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,395.0,395.0,,,,,,,,,,,,
36481,Hardaspur,18835,HARDASPUR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Hardaspur,Patiala Rural [7479],Patiala,Punjab,60.15,B,Performer,73.7,B,Performer,83.43,A,Front Runner,61.13,B,Performer,52.81,C,Aspirant,54.99,C,Aspirant,38.33,D,Beginner,79.66,A,Front Runner,52.31,C,Aspirant,59.15,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36513,KISHANPUR URF BAKHSHIWALA,18836,HARKRISHAN PURA / BAKSHIWALA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Harkrishan Pura / Bakshiwala,Patiala Rural [7479],Patiala,Punjab,66.25,B,Performer,74.89,B,Performer,76.7,A,Front Runner,64.77,B,Performer,59.82,C,Aspirant,62.58,B,Performer,55.29,C,Aspirant,83.88,A,Front Runner,58.52,C,Aspirant,65.06,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
36331,HIANA KALAN,18707,HIANA KALAN,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Hiana Kalan,Patiala Rural [7479],Patiala,Punjab,60.07,B,Performer,76.46,A,Front Runner,68.79,B,Performer,51.68,C,Aspirant,55.9,C,Aspirant,64.03,B,Performer,52.22,C,Aspirant,76.3,A,Front Runner,55.71,C,Aspirant,47.15,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36332,HIANA KHURD,18708,HIANA KHURD,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Hiana Khurd,Patiala Rural [7479],Patiala,Punjab,66.68,B,Performer,73.81,B,Performer,87.26,A,Front Runner,67.78,B,Performer,59.23,C,Aspirant,69.57,B,Performer,57.78,C,Aspirant,78.08,A,Front Runner,60.33,B,Performer,53.19,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36514,Hirdapur,18839,HIRDA PUR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Hirdapur,Patiala Rural [7479],Patiala,Punjab,53.86,C,Aspirant,65.18,B,Performer,68.7,B,Performer,52.54,C,Aspirant,54.43,C,Aspirant,41.68,C,Aspirant,35.88,D,Beginner,79.92,A,Front Runner,57.83,C,Aspirant,43.11,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36529,Jassowal,18842,JASSO WAL,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Jassowal,Patiala Rural [7479],Patiala,Punjab,64.81,B,Performer,80.53,A,Front Runner,89.05,A,Front Runner,72.22,B,Performer,63.96,B,Performer,55.63,C,Aspirant,38.82,D,Beginner,81.64,A,Front Runner,45.75,C,Aspirant,75.53,A,Front Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,
36353,KAIDUPUR,18717,KALIDURPUR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Kaidupur,Patiala Rural [7479],Patiala,Punjab,69.98,B,Performer,78.38,A,Front Runner,88.33,A,Front Runner,73.08,B,Performer,71.58,B,Performer,68.09,B,Performer,68.89,B,Performer,81.65,A,Front Runner,50.55,C,Aspirant,57.39,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36484,Kalwa,18845,KALWA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kalwa,Patiala Rural [7479],Patiala,Punjab,63.03,B,Performer,79.74,A,Front Runner,83.81,A,Front Runner,60.34,B,Performer,60.48,B,Performer,46.17,C,Aspirant,52.22,C,Aspirant,81.88,A,Front Runner,54.39,C,Aspirant,59.94,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36477,PHAGAN MAJARA,244258,KARAMGARH,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Karamgarh,Patiala Rural [7479],Patiala,Punjab,52.15,C,Aspirant,64.07,B,Performer,77.5,A,Front Runner,50.41,C,Aspirant,38.83,D,Beginner,24.69,D,Beginner,48.63,C,Aspirant,79.29,A,Front Runner,61.48,B,Performer,50.19,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36480,Kassiana,18849,KASIANA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Kasiana,Patiala Rural [7479],Patiala,Punjab,64.17,B,Performer,77.14,A,Front Runner,88.5,A,Front Runner,59.9,C,Aspirant,71.27,B,Performer,56.33,C,Aspirant,44.44,C,Aspirant,86.63,A,Front Runner,54.52,C,Aspirant,53.51,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36512,Kathmathi,18850,KATHMATHI,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Kathmathi,Patiala Rural [7479],Patiala,Punjab,60.48,B,Performer,76.47,A,Front Runner,79.7,A,Front Runner,59.2,C,Aspirant,52.82,C,Aspirant,45.8,C,Aspirant,44.44,C,Aspirant,80.19,A,Front Runner,62.5,B,Performer,55.69,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36349,KHURD,18729,KHURD,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Khurd,Patiala Rural [7479],Patiala,Punjab,66.05,B,Performer,82.56,A,Front Runner,83.1,A,Front Runner,61.27,B,Performer,57.26,C,Aspirant,61.69,B,Performer,68.89,B,Performer,81.88,A,Front Runner,53.48,C,Aspirant,53.43,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36510,Lachkani,18857,LACHKANI,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Lachkani,Patiala Rural [7479],Patiala,Punjab,61.62,B,Performer,69.52,B,Performer,81.88,A,Front Runner,69.54,B,Performer,58.16,C,Aspirant,62.22,B,Performer,42.96,C,Aspirant,77.4,A,Front Runner,47.24,C,Aspirant,56.91,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36326,LALODA,18738,LALAUDA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Lalauda,Patiala Rural [7479],Patiala,Punjab,66.67,B,Performer,81.24,A,Front Runner,79.14,A,Front Runner,59.08,C,Aspirant,62.78,B,Performer,57.8,C,Aspirant,63.33,B,Performer,85.45,A,Front Runner,62.42,B,Performer,55.89,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36466,LOUT,18739,LAUT,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Laut,Patiala Rural [7479],Patiala,Punjab,61.15,B,Performer,83.62,A,Front Runner,83.79,A,Front Runner,68.72,B,Performer,73.21,B,Performer,42.25,C,Aspirant,54.44,C,Aspirant,83.8,A,Front Runner,39.05,D,Beginner,45.05,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36482,Majri Akalian,18860,MAJRI AKALIAN,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Majri Akalian,Patiala Rural [7479],Patiala,Punjab,66.22,B,Performer,83.79,A,Front Runner,80.33,A,Front Runner,69.29,B,Performer,68.21,B,Performer,52.92,C,Aspirant,55.56,C,Aspirant,79.3,A,Front Runner,54.4,C,Aspirant,60.72,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
36333,Mandaur,18744,MANDAUR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mandaur,Patiala Rural [7479],Patiala,Punjab,63.77,B,Performer,81.05,A,Front Runner,74.21,B,Performer,60.94,B,Performer,61.54,B,Performer,61.45,B,Performer,57.78,C,Aspirant,78.2,A,Front Runner,53.58,C,Aspirant,51.97,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36506,Mirzapur,18865,MIRZAPUR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mirzapur,Patiala Rural [7479],Patiala,Punjab,64.92,B,Performer,77.63,A,Front Runner,78.0,A,Front Runner,75.41,A,Front Runner,52.7,C,Aspirant,56.08,C,Aspirant,63.33,B,Performer,71.31,B,Performer,56.5,C,Aspirant,59.5,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36478,Nandpur Kesho,18870,NANDPUR KESHO,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Nandpur Kesho,Patiala Rural [7479],Patiala,Punjab,58.76,C,Aspirant,70.65,B,Performer,71.56,B,Performer,56.11,C,Aspirant,66.58,B,Performer,58.61,C,Aspirant,40.28,C,Aspirant,81.77,A,Front Runner,39.59,D,Beginner,57.86,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36507,BARAN,260769,NAWAN BARAN,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Nawan Baran,Patiala Rural [7479],Patiala,Punjab,62.53,B,Performer,75.31,A,Front Runner,82.59,A,Front Runner,71.44,B,Performer,56.58,C,Aspirant,57.27,C,Aspirant,47.22,C,Aspirant,79.95,A,Front Runner,40.43,C,Aspirant,66.55,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
36477,PHAGAN MAJARA,18873,PHAGAN MAJRA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Phagan Majra,Patiala Rural [7479],Patiala,Punjab,69.3,B,Performer,71.23,B,Performer,83.23,A,Front Runner,73.85,B,Performer,70.58,B,Performer,59.33,C,Aspirant,64.12,B,Performer,79.25,A,Front Runner,62.54,B,Performer,63.3,B,Performer,Fagan Majra,Fagan Majra,PATIALA RURAL,Patiala,Punjab,2375.0,1291.0,0.0,1084.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,363.0,363.0,PUNJAB,PATIALA,Patiala Rural,PHAGAN MAJRA,249.0,310.0,172.0,220.0,0.0,0.0,113.0,197.0
36351,PAIDAN,18759,Pedon,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pedon,Patiala Rural [7479],Patiala,Punjab,62.41,B,Performer,74.81,B,Performer,73.7,B,Performer,68.64,B,Performer,59.87,C,Aspirant,64.74,B,Performer,46.67,C,Aspirant,81.82,A,Front Runner,54.33,C,Aspirant,47.19,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36325,RAMGARH CHHANA,18765,RAMGARH CHHANA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Ramgarh Chhana,Patiala Rural [7479],Patiala,Punjab,60.93,B,Performer,77.06,A,Front Runner,86.63,A,Front Runner,62.73,B,Performer,56.03,C,Aspirant,30.58,D,Beginner,63.33,B,Performer,79.12,A,Front Runner,60.71,B,Performer,53.04,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36508,SEUNA,244259,RANJIT NAGAR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Ranjit Nagar,Patiala Rural [7479],Patiala,Punjab,51.66,C,Aspirant,67.88,B,Performer,61.07,B,Performer,50.33,C,Aspirant,44.44,C,Aspirant,38.07,D,Beginner,32.55,D,Beginner,75.63,A,Front Runner,57.83,C,Aspirant,52.19,C,Aspirant,Seona,Ranjit Nagar,PATIALA RURAL,Patiala,Punjab,13752.0,5297.0,0.0,8455.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,2744.0,2744.0,PUNJAB,PATIALA,Patiala Rural,RANJEET NAGAR,70.0,72.0,49.0,50.0,0.0,0.0,26.0,46.0
36329,ROHTA,18770,ROHTA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Rohta,Patiala Rural [7479],Patiala,Punjab,62.26,B,Performer,78.27,A,Front Runner,75.74,A,Front Runner,58.29,C,Aspirant,55.58,C,Aspirant,42.54,C,Aspirant,47.22,C,Aspirant,85.94,A,Front Runner,70.87,B,Performer,59.79,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36321,ROHTI BASTA SINGH,18771,ROHTI BASTA SINGH,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Rohti Basta Singh,Patiala Rural [7479],Patiala,Punjab,60.49,B,Performer,66.05,B,Performer,75.87,A,Front Runner,57.01,C,Aspirant,62.04,B,Performer,46.08,C,Aspirant,57.22,C,Aspirant,84.47,A,Front Runner,56.61,C,Aspirant,48.5,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36357,Rohti Chhanna,18772,ROHTI CHHANA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Rohti Chhana,Patiala Rural [7479],Patiala,Punjab,59.94,C,Aspirant,77.16,A,Front Runner,84.18,A,Front Runner,63.67,B,Performer,61.45,B,Performer,35.3,D,Beginner,46.67,C,Aspirant,69.64,B,Performer,70.87,B,Performer,48.33,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36509,Rongla,18883,RONGLA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Rongla,Patiala Rural [7479],Patiala,Punjab,60.61,B,Performer,72.94,B,Performer,75.33,A,Front Runner,59.23,C,Aspirant,66.03,B,Performer,60.45,B,Performer,44.44,C,Aspirant,84.64,A,Front Runner,44.0,C,Aspirant,51.36,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36473,DAYAGARH,18884,RORGARH,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Rorgarh,Patiala Rural [7479],Patiala,Punjab,64.67,B,Performer,72.33,B,Performer,72.87,B,Performer,57.79,C,Aspirant,57.04,C,Aspirant,71.23,B,Performer,62.41,B,Performer,78.09,A,Front Runner,56.58,C,Aspirant,58.0,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36474,ROURGARH,18884,RORGARH,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Rorgarh,Patiala Rural [7479],Patiala,Punjab,64.67,B,Performer,72.33,B,Performer,72.87,B,Performer,57.79,C,Aspirant,57.04,C,Aspirant,71.23,B,Performer,62.41,B,Performer,78.09,A,Front Runner,56.58,C,Aspirant,58.0,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,SEUNA,18892,SEONA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Seona,Patiala Rural [7479],Patiala,Punjab,63.08,B,Performer,82.49,A,Front Runner,83.44,A,Front Runner,63.79,B,Performer,60.08,B,Performer,58.74,C,Aspirant,37.65,D,Beginner,79.74,A,Front Runner,42.31,C,Aspirant,80.39,A,Front Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,
36347,SHAMLA,18784,SHAMALA,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Shamala,Patiala Rural [7479],Patiala,Punjab,65.12,B,Performer,81.91,A,Front Runner,81.6,A,Front Runner,53.59,C,Aspirant,74.91,B,Performer,48.04,C,Aspirant,65.56,B,Performer,78.54,A,Front Runner,63.9,B,Performer,49.64,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36528,Sidhuwal,18895,SIDHUWAL,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sidhuwal,Patiala Rural [7479],Patiala,Punjab,63.24,B,Performer,71.12,B,Performer,74.76,B,Performer,59.8,C,Aspirant,59.87,C,Aspirant,56.17,C,Aspirant,52.94,C,Aspirant,79.45,A,Front Runner,52.3,C,Aspirant,68.83,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
36337,SIMBRO,18787,SIMBRO,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Simbro,Patiala Rural [7479],Patiala,Punjab,63.39,B,Performer,82.96,A,Front Runner,75.07,A,Front Runner,53.86,C,Aspirant,53.34,C,Aspirant,55.26,C,Aspirant,49.44,C,Aspirant,86.3,A,Front Runner,66.52,B,Performer,58.91,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
36831,RANJIT NAGAR EXTENSION - I (OG),277580,VIKAS NAGAR,PATIALA RURAL ( 7479 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vikas Nagar,Patiala Rural [7479],Patiala,Punjab,54.13,C,Aspirant,68.14,B,Performer,64.32,B,Performer,52.75,C,Aspirant,54.57,C,Aspirant,50.12,C,Aspirant,23.75,D,Beginner,79.2,A,Front Runner,49.13,C,Aspirant,68.29,B,Performer,RANJIT NAGAR EXTENSION - I (OG),VIKAS NAGAR,PATIALA RURAL,Patiala,Punjab,2631.0,1868.0,0.0,763.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,540.0,540.0,PUNJAB,PATIALA,Patiala Rural,Vikas Nagar,22.0,23.0,12.0,12.0,1.0,1.0,3.0,20.0
36280,Arnetu,18902,ARNETO,PATRAN ( 328 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Arneto,Patran [328],Patiala,Punjab,62.1,B,Performer,67.26,B,Performer,77.32,A,Front Runner,74.0,B,Performer,74.66,B,Performer,56.57,C,Aspirant,41.25,C,Aspirant,86.15,A,Front Runner,48.11,C,Aspirant,49.45,C,Aspirant,Arnetu,Arneto,Patran,Patiala,Punjab,2523.0,2161.0,0.0,362.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,464.0,464.0,,,,,,,,,,,,
